PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1641724,Jett,Howard,Jett Howard,"Howard, Jett",J. Howard,jett-howard,2003-09-14T00:00:00,Michigan,USA,Michigan/USA,6-6,215,2,13,Guard,Active,N,1610612753,Magic,ORL,magic,Orlando,jett_howard,2023,2025,Y,Y,Y,2023,1,11,N
1641725,Trey,Alexander,Trey Alexander,"Alexander, Trey",T. Alexander,trey-alexander,2003-05-02T00:00:00,Creighton,USA,Creighton/USA,6-4,185,1,23,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,trey_alexander,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641726,Dereck,Lively II,Dereck Lively II,"Lively II, Dereck",D. Lively II,dereck-lively-ii,2004-02-12T00:00:00,Duke,USA,Duke/USA,7-1,230,2,2,Center,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,dereck_lively_ii,2023,2025,N,Y,Y,2023,1,12,N
1641727,Dariq,Whitehead,Dariq Whitehead,"Whitehead, Dariq",D. Whitehead,dariq-whitehead,2004-08-01T00:00:00,Duke,USA,Duke/USA,6-6,220,2,0,Guard-Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,dariq_whitehead,2023,2025,Y,Y,Y,2023,1,22,N
1641729,Brice,Sensabaugh,Brice Sensabaugh,"Sensabaugh, Brice",B. Sensabaugh,brice-sensabaugh,2003-10-30T00:00:00,Ohio State,USA,Ohio State/USA,6-5,235,2,28,Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,brice_sensabaugh,2023,2025,Y,Y,Y,2023,1,28,N
1641730,Noah,Clowney,Noah Clowney,"Clowney, Noah",N. Clowney,noah-clowney,2004-07-14T00:00:00,Alabama,USA,Alabama/USA,6-9,210,2,21,Forward-Center,Active,N,1610612751,Nets,BKN,nets,Brooklyn,noah_clowney,2023,2025,Y,Y,Y,2023,1,21,N
1641731,Bilal,Coulibaly,Bilal Coulibaly,"Coulibaly, Bilal",B. Coulibaly,bilal-coulibaly,2004-07-26T00:00:00,Metropolitans 92,France,Metropolitans 92/France,6-8,195,2,0,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,bilal_coulibaly,2023,2025,N,Y,Y,2023,1,7,N
1641732,Colby,Jones,Colby Jones,"Jones, Colby",C. Jones,colby-jones,2002-05-28T00:00:00,Xavier,USA,Xavier/USA,6-6,207,3,1,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,colby_jones,2023,2024,Y,Y,Y,2023,2,34,N
1641733,Nick,Smith Jr.,Nick Smith Jr.,"Smith Jr., Nick",N. Smith Jr.,nick-smith-jr,2004-04-18T00:00:00,Arkansas,USA,Arkansas/USA,6-2,185,2,8,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,nick_smith_jr,2023,2025,Y,Y,Y,2023,1,27,N
1641734,Emoni,Bates,Emoni Bates,"Bates, Emoni",E. Bates,emoni-bates,2004-01-28T00:00:00,Eastern Michigan,USA,Eastern Michigan/USA,6-8,202,2,21,Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,emoni_bates,2023,2025,Y,Y,Y,2023,2,49,N
201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,patty-mills,1988-08-11T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-2,180,16,88,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,patty_mills,2009,2025,Y,Y,Y,2009,2,55,N
1641736,Reece,Beekman,Reece Beekman,"Beekman, Reece",R. Beekman,reece-beekman,2001-10-08T00:00:00,Virginia,USA,Virginia/USA,6-3,190,1,4,Guard,Active,N,1610612751,Nets,BKN,nets,Brooklyn,reece_beekman,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641737,Adem,Bona,Adem Bona,"Bona, Adem",A. Bona,adem-bona,2003-03-28T00:00:00,UCLA,Nigeria,UCLA/Nigeria,6-10,235,1,30,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,adem_bona,2024,2025,Y,Y,Y,2024,2,41,N
1641738,Kobe,Brown,Kobe Brown,"Brown, Kobe",K. Brown,kobe-brown,2000-01-01T00:00:00,Missouri,USA,Missouri/USA,6-7,250,2,21,Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,kobe_brown,2023,2025,Y,Y,Y,2023,1,30,N
1641739,Toumani,Camara,Toumani Camara,"Camara, Toumani",T. Camara,toumani-camara,2000-05-08T00:00:00,Dayton,Belgium,Dayton/Belgium,6-7,229,2,33,Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,toumani_camara,2023,2025,N,Y,Y,2023,2,52,N
1641740,Jaylen,Clark,Jaylen Clark,"Clark, Jaylen",J. Clark,jaylen-clark,2001-10-13T00:00:00,UCLA,USA,UCLA/USA,6-4,205,1,22,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaylen_clark,2023,2025,Y,Y,Y,2023,2,53,N
1641741,Ricky,Council IV,Ricky Council IV,"Council IV, Ricky",R. Council IV,ricky-council-iv,2001-08-03T00:00:00,Arkansas,USA,Arkansas/USA,6-6,207,2,14,Guard,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,ricky_council_iv,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641744,Zach,Edey,Zach Edey,"Edey, Zach",Z. Edey,zach-edey,2002-05-14T00:00:00,Purdue,Canada,Purdue/Canada,7-4,305,1,14,Center,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,zach_edey,2024,2025,N,Y,Y,2024,1,9,N
1641745,Adam,Flagler,Adam Flagler,"Flagler, Adam",A. Flagler,adam-flagler,1999-12-01T00:00:00,Baylor,USA,Baylor/USA,6-3,180,2,14,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,adam_flagler,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641748,Andre,Jackson Jr.,Andre Jackson Jr.,"Jackson Jr., Andre",A. Jackson Jr.,andre-jackson-jr,2001-11-13T00:00:00,Connecticut,USA,Connecticut/USA,6-6,209,2,44,Guard,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,andre_jackson_jr,2023,2025,Y,Y,Y,2023,2,36,N
1641752,Bobi,Klintman,Bobi Klintman,"Klintman, Bobi",B. Klintman,bobi-klintman,2003-03-06T00:00:00,Cairns,Sweden,Cairns/Sweden,6-9,225,1,34,Forward,Active,N,1610612765,Pistons,DET,pistons,Detroit,bobi_klintman,2024,2025,Y,Y,Y,2024,2,37,N
1641753,Chris,Livingston,Chris Livingston,"Livingston, Chris",C. Livingston,chris-livingston,2003-10-15T00:00:00,Kentucky,USA,Kentucky/USA,6-6,220,3,7,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,chris_livingston,2023,2024,Y,Y,Y,2023,2,58,N
1641755,Kevin,McCullar Jr.,Kevin McCullar Jr.,"McCullar Jr., Kevin",K. McCullar Jr.,kevin-mccullar-jr,2001-03-15T00:00:00,Kansas,USA,Kansas/USA,6-6,210,1,9,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,kevin_mccullar_jr,2024,2025,Y,Y,Y,2024,2,56,N
204060,Joe,Ingles,Joe Ingles,"Ingles, Joe",J. Ingles,joe-ingles,1987-10-02T00:00:00,Maccabi Tel Aviv,Australia,Maccabi Tel Aviv/Australia,6-8,220,11,7,Forward-Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,joe_ingles,2014,2025,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1641757,Jordan,Miller,Jordan Miller,"Miller, Jordan",J. Miller,jordan-miller,2000-01-23T00:00:00,Miami,USA,Miami/USA,6-5,194,2,11,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,jordan_miller,2023,2025,Y,Y,Y,2023,2,48,N
1641763,Julian,Phillips,Julian Phillips,"Phillips, Julian",J. Phillips,julian-phillips,2003-11-05T00:00:00,Tennessee,USA,Tennessee/USA,6-8,198,2,15,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,julian_phillips,2023,2025,Y,Y,Y,2023,2,35,N
1641764,Brandin,Podziemski,Brandin Podziemski,"Podziemski, Brandin",B. Podziemski,brandin-podziemski,2003-02-25T00:00:00,Santa Clara,USA,Santa Clara/USA,6-4,205,2,2,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,brandon_podziemski,2023,2025,Y,Y,Y,2023,1,19,N
1641765,Olivier-Maxence,Prosper,Olivier-Maxence Prosper,"Prosper, Olivier-Maxence",O. Prosper,olivier-maxence-prosper,2002-07-03T00:00:00,Marquette,Canada,Marquette/Canada,6-7,230,2,8,Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,olivier-maxence_prosper,2023,2025,Y,Y,Y,2023,1,24,N
1641766,Adama,Sanogo,Adama Sanogo,"Sanogo, Adama",A. Sanogo,adama-sanogo,2002-02-12T00:00:00,Connecticut,Mali,Connecticut/Mali,6-9,245,1,,Forward,Inactive,Y,0,,,,,adama_sanogo,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641767,Ben,Sheppard,Ben Sheppard,"Sheppard, Ben",B. Sheppard,ben-sheppard,2001-07-16T00:00:00,Belmont,USA,Belmont/USA,6-6,190,2,26,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,ben_sheppard,2023,2025,Y,Y,Y,2023,1,26,N
1641772,Nae'Qwan,Tomlin,Nae'Qwan Tomlin,"Tomlin, Nae'Qwan",N. Tomlin,naeqwan-tomlin,2000-12-19T00:00:00,Memphis,USA,Memphis/USA,6-10,210,1,30,Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,naeqwan_tomlin,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641774,Tristan,Vukcevic,Tristan Vukcevic,"Vukcevic, Tristan",T. Vukcevic,tristan-vukcevic,2003-03-11T00:00:00,Real Madrid,Italy,Real Madrid/Italy,7-0,220,2,00,Forward,Active,N,1610612764,Wizards,WAS,wizards,Washington,tristan_vukcevic,2023,2025,Y,Y,Y,2023,2,42,N
1641775,Jordan,Walsh,Jordan Walsh,"Walsh, Jordan",J. Walsh,jordan-walsh,2004-03-03T00:00:00,Arkansas,USA,Arkansas/USA,6-6,205,2,27,Guard,Active,N,1610612738,Celtics,BOS,celtics,Boston,jordan_walsh,2023,2025,Y,Y,Y,2023,2,38,N
1641779,Jalen,Bridges,Jalen Bridges,"Bridges, Jalen",J. Bridges,jalen-bridges,2001-05-14T00:00:00,Baylor,USA,Baylor/USA,6-8,225,1,15,Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,jalen_bridges,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641783,Tristan,da Silva,Tristan da Silva,"da Silva, Tristan",T. da Silva,tristan-da-silva,2001-05-15T00:00:00,Colorado,Germany,Colorado/Germany,6-8,217,1,23,Forward,Active,N,1610612753,Magic,ORL,magic,Orlando,tristan_da_silva,2024,2025,N,Y,Y,2024,1,18,N
1641787,Tosan,Evbuomwan,Tosan Evbuomwan,"Evbuomwan, Tosan",T. Evbuomwan,tosan-evbuomwan,2001-02-16T00:00:00,Princeton,United Kingdom,Princeton/United Kingdom,6-7,217,2,12,Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,tosan_evbuomwan,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641789,Jazian,Gortman,Jazian Gortman,"Gortman, Jazian",J. Gortman,jazian-gortman,2003-03-14T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-2,184,0,,Guard,Inactive,Y,0,,,,,jazian_gortman,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641790,PJ,Hall,PJ Hall,"Hall, PJ",P. Hall,pj-hall,2002-02-21T00:00:00,Clemson,USA,Clemson/USA,6-10,245,1,13,Center,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,pj_hall,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641794,Dillon,Jones,Dillon Jones,"Jones, Dillon",D. Jones,dillon-jones,2001-10-29T00:00:00,Weber State,USA,Weber State/USA,6-5,235,1,3,Forward,Active,N,1610612764,Wizards,WAS,wizards,Washington,dillon_jones,2024,2025,Y,Y,Y,2024,1,26,N
1641796,Pelle,Larsson,Pelle Larsson,"Larsson, Pelle",P. Larsson,pelle-larsson,2001-02-23T00:00:00,Arizona,Sweden,Arizona/Sweden,6-5,215,1,9,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,pelle_larsson,2024,2025,Y,Y,Y,2024,2,44,N
1641798,Jaylen,Martin,Jaylen Martin,"Martin, Jaylen",J. Martin,jaylen-martin,2004-01-28T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-6,216,1,4,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,jaylen_martin,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641801,Emanuel,Miller,Emanuel Miller,"Miller, Emanuel",E. Miller,emanuel-miller,2000-06-19T00:00:00,TCU,Canada,TCU/Canada,6-7,215,1,20,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,emanuel_miller,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641803,Tristen,Newton,Tristen Newton,"Newton, Tristen",T. Newton,tristen-newton,2001-04-26T00:00:00,Connecticut,USA,Connecticut/USA,6-5,190,1,13,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,tristen_newton,2024,2025,Y,Y,Y,2024,2,49,N
1641809,Drew,Peterson,Drew Peterson,"Peterson, Drew",D. Peterson,drew-peterson,1999-11-09T00:00:00,Southern California,USA,Southern California/USA,6-9,205,2,13,Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,drew_peterson,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641810,Antonio,Reeves,Antonio Reeves,"Reeves, Antonio",A. Reeves,antonio-reeves,2002-11-20T00:00:00,Kentucky,USA,Kentucky/USA,6-5,205,1,12,Guard,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,antonio_reeves,2024,2025,Y,Y,Y,2024,2,47,N
202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,garrett-temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,6-5,195,15,17,Guard-Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,garrett_temple,2009,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641815,Isaiah,Stevens,Isaiah Stevens,"Stevens, Isaiah",I. Stevens,isaiah-stevens,2000-11-01T00:00:00,Colorado State,USA,Colorado State/USA,6-0,185,1,,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,isaiah_stevens,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641816,Hunter,Tyson,Hunter Tyson,"Tyson, Hunter",H. Tyson,hunter-tyson,2000-06-13T00:00:00,Clemson,USA,Clemson/USA,6-8,215,2,5,Forward,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,hunter_tyson,2023,2025,Y,Y,Y,2023,2,37,N
1641817,Anton,Watson,Anton Watson,"Watson, Anton",A. Watson,anton-watson,2000-10-06T00:00:00,Gonzaga,USA,Gonzaga/USA,6-8,225,1,28,Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,anton_watson,2024,2025,Y,Y,Y,2024,2,54,N
1641824,Matas,Buzelis,Matas Buzelis,"Buzelis, Matas",M. Buzelis,matas-buzelis,2004-10-13T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-10,209,1,14,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,matas_buzelis,2023,2025,Y,Y,Y,2024,1,11,N
1641842,Ronald,Holland II,Ronald Holland II,"Holland II, Ronald",R. Holland II,ronald-holland-ii,2005-07-07T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-8,206,1,00,Forward,Active,N,1610612765,Pistons,DET,pistons,Detroit,ronald_holland_ii,2023,2025,Y,Y,Y,2024,1,5,N
1641854,Craig,Porter Jr.,Craig Porter Jr.,"Porter Jr., Craig",C. Porter Jr.,craig-porter-jr,2000-02-26T00:00:00,Wichita State,USA,Wichita State/USA,6-1,180,2,9,Guard,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,craig_porter,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641857,Liam,Robbins,Liam Robbins,"Robbins, Liam",L. Robbins,liam-robbins,1999-07-12T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-0,250,0,,Center,Inactive,Y,0,,,,,liam_robbins,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641871,Duop,Reath,Duop Reath,"Reath, Duop",D. Reath,duop-reath,1996-06-26T00:00:00,Louisiana State,South Sudan,Louisiana State/South Sudan,6-9,245,2,26,Center,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,duop_reath,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641878,Damion,Baugh,Damion Baugh,"Baugh, Damion",D. Baugh,damion-baugh,2000-08-03T00:00:00,TCU,USA,TCU/USA,6-4,194,1,7,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,damion_baugh,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641879,Yuri,Collins,Yuri Collins,"Collins, Yuri",Y. Collins,yuri-collins,2001-03-07T00:00:00,St. Louis,USA,St. Louis/USA,6-0,190,0,,Guard,Inactive,Y,0,,,,,yuri_collins,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630543,Isaiah,Jackson,Isaiah Jackson,"Jackson, Isaiah",I. Jackson,isaiah-jackson,2002-01-10T00:00:00,Kentucky,USA,Kentucky/USA,6-9,205,4,22,Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,isaiah_jackson,2021,2025,Y,Y,Y,2021,1,22,N
1629599,Amir,Coffey,Amir Coffey,"Coffey, Amir",A. Coffey,amir-coffey,1997-06-17T00:00:00,Minnesota,USA,Minnesota/USA,6-7,210,6,7,Guard-Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,amir_coffey,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641890,Tyler,Smith,Tyler Smith,"Smith, Tyler",T. Smith,tyler-smith,2004-11-02T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-9,224,1,21,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,tmp_tyler_smith,2023,2025,Y,Y,Y,2024,2,33,N
1629610,DaQuan,Jeffries,DaQuan Jeffries,"Jeffries, DaQuan",D. Jeffries,daquan-jeffries,1997-08-30T00:00:00,Tulsa,USA,Tulsa/USA,6-5,222,6,3,Guard-Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,daquan_jeffries,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629611,Terance,Mann,Terance Mann,"Mann, Terance",T. Mann,terance-mann,1996-10-18T00:00:00,Florida State,USA,Florida State/USA,6-5,215,6,14,Guard-Forward,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,terance_mann,2019,2025,Y,Y,Y,2019,2,48,N
1629614,Andrew,Nembhard,Andrew Nembhard,"Nembhard, Andrew",A. Nembhard,andrew-nembhard,2000-01-16T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-4,191,3,2,Guard-Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,andrew_nembhard,2022,2025,N,Y,Y,2022,2,31,N
1629618,Jalen,Pickett,Jalen Pickett,"Pickett, Jalen",J. Pickett,jalen-pickett,1999-10-22T00:00:00,Penn State,USA,Penn State/USA,6-2,202,2,24,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,jalen_pickett,2023,2025,Y,Y,Y,2023,2,32,N
1629622,Max,Strus,Max Strus,"Strus, Max",M. Strus,max-strus,1996-03-28T00:00:00,DePaul,USA,DePaul/USA,6-5,215,6,1,Guard-Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,max_strus,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629626,Bol,Bol,Bol Bol,"Bol, Bol",B. Bol,bol-bol,1999-11-16T00:00:00,Oregon,Sudan,Oregon/Sudan,7-3,220,6,11,Center-Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,bol_bol,2019,2025,Y,Y,Y,2019,2,44,N
1629627,Zion,Williamson,Zion Williamson,"Williamson, Zion",Z. Williamson,zion-williamson,2000-07-06T00:00:00,Duke,USA,Duke/USA,6-6,284,5,1,Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,zion_williamson,2019,2025,N,Y,Y,2019,1,1,N
1629628,RJ,Barrett,RJ Barrett,"Barrett, RJ",R. Barrett,rj-barrett,2000-06-14T00:00:00,Duke,Canada,Duke/Canada,6-6,214,6,9,Forward-Guard,Active,N,1610612761,Raptors,TOR,raptors,Toronto,rj_barrett,2019,2025,N,Y,Y,2019,1,3,N
1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-7,217,5,,Forward-Guard,Inactive,Y,0,,,,,cameron_reddish,2019,2024,N,Y,Y,2019,1,10,N
1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-2,174,6,12,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019,2025,N,Y,Y,2019,1,2,N
1629631,De'Andre,Hunter,De'Andre Hunter,"Hunter, De'Andre",D. Hunter,deandre-hunter,1997-12-02T00:00:00,Virginia,USA,Virginia/USA,6-8,221,6,12,Forward-Guard,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,deandre_hunter,2019,2025,N,Y,Y,2019,1,4,N
1629632,Coby,White,Coby White,"White, Coby",C. White,coby-white,2000-02-16T00:00:00,North Carolina,USA,North Carolina/USA,6-5,195,6,0,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,coby_white,2019,2025,N,Y,Y,2019,1,7,N
1629634,Brandon,Clarke,Brandon Clarke,"Clarke, Brandon",B. Clarke,brandon-clarke,1996-09-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-8,215,6,15,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,brandon_clarke,2019,2025,N,Y,Y,2019,1,21,N
1629636,Darius,Garland,Darius Garland,"Garland, Darius",D. Garland,darius-garland,2000-01-26T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-1,192,6,10,Guard,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,darius_garland,2019,2025,N,Y,Y,2019,1,5,N
1629637,Jaxson,Hayes,Jaxson Hayes,"Hayes, Jaxson",J. Hayes,jaxson-hayes,2000-05-23T00:00:00,Texas,USA,Texas/USA,7-0,220,6,11,Center-Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,jaxson_hayes,2019,2025,Y,Y,Y,2019,1,8,N
1629638,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,"Alexander-Walker, Nickeil",N. Alexander-Walker,nickeil-alexander-walker,1998-09-02T00:00:00,Virginia Tech,Canada,Virginia Tech/Canada,6-5,205,6,9,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,nickeil_alexander-walker,2019,2025,Y,Y,Y,2019,1,17,N
1629639,Tyler,Herro,Tyler Herro,"Herro, Tyler",T. Herro,tyler-herro,2000-01-20T00:00:00,Kentucky,USA,Kentucky/USA,6-5,195,6,14,Guard,Active,N,1610612748,Heat,MIA,heat,Miami,tyler_herro,2019,2025,N,Y,Y,2019,1,13,N
1629640,Keldon,Johnson,Keldon Johnson,"Johnson, Keldon",K. Johnson,keldon-johnson,1999-10-11T00:00:00,Kentucky,USA,Kentucky/USA,6-5,220,6,0,Forward-Guard,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,keldon_johnson,2019,2025,Y,Y,Y,2019,1,29,N
1629643,Chuma,Okeke,Chuma Okeke,"Okeke, Chuma",C. Okeke,chuma-okeke,1998-08-18T00:00:00,Auburn,USA,Auburn/USA,6-7,229,5,18,Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,chuma_okeke,2020,2025,Y,Y,Y,2019,1,16,N
1629645,Kevin,Porter Jr.,Kevin Porter Jr.,"Porter Jr., Kevin",K. Porter Jr.,kevin-porter-jr,2000-05-04T00:00:00,Southern California,USA,Southern California/USA,6-4,203,5,3,Guard-Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,kevin_porter_jr,2019,2025,Y,Y,Y,2019,1,30,N
1629646,Charles,Bassey,Charles Bassey,"Bassey, Charles",C. Bassey,charles-bassey,2000-10-28T00:00:00,Western Kentucky,Nigeria,Western Kentucky/Nigeria,6-10,230,4,28,Center-Forward,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,charles_bassey,2021,2025,Y,Y,Y,2021,2,53,N
1641936,Miles,Norris,Miles Norris,"Norris, Miles",M. Norris,miles-norris,2000-04-15T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-7,220,1,0,Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,miles_norris,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629650,Moses,Brown,Moses Brown,"Brown, Moses",M. Brown,moses-brown,1999-10-13T00:00:00,UCLA,USA,UCLA/USA,7-2,258,5,,Center,Inactive,Y,0,,,,,moses_brown,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629651,Nic,Claxton,Nic Claxton,"Claxton, Nic",N. Claxton,nic-claxton,1999-04-17T00:00:00,Georgia,USA,Georgia/USA,6-11,215,6,33,Center,Active,N,1610612751,Nets,BKN,nets,Brooklyn,nicolas_claxton,2019,2025,Y,Y,Y,2019,2,31,N
1629652,Luguentz,Dort,Luguentz Dort,"Dort, Luguentz",L. Dort,luguentz-dort,1999-04-19T00:00:00,Arizona State,Canada,Arizona State/Canada,6-4,220,6,5,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,luguentz_dort,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629655,Daniel,Gafford,Daniel Gafford,"Gafford, Daniel",D. Gafford,daniel-gafford,1998-10-01T00:00:00,Arkansas,USA,Arkansas/USA,6-10,265,6,21,Forward-Center,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,daniel_gafford,2019,2025,Y,Y,Y,2019,2,38,N
1629656,Quentin,Grimes,Quentin Grimes,"Grimes, Quentin",Q. Grimes,quentin-grimes,2000-05-08T00:00:00,Houston,USA,Houston/USA,6-4,210,4,5,Guard,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,quentin_grimes,2021,2025,N,Y,Y,2021,1,25,N
